PATH;ID;REFERENCE;LABEL;WEIGHT;NATURE;TYPE;STATUS;DESCRIPTION;PRE_REQUISITE;CREATED_ON;CREATED_BY;LAST_MODIFIED_ON;LAST_MODIFIED_BY;ACTION;EXPECTED_RESULT
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;95;07;Celluler reconnect (after reboot system);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Connection status: Connected;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;Given cellular page;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;"When click ""Settings""";
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;"And click ""Enable""";
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And Select Use Static APN;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And APN: internet;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And select keep Alive;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And Target Host: 8.8.8.8;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And Ping Interval: 60;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;"And click ""status""";
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;Then Get IP, netmask, DNS, and default gateway within 1 minutes;$ ip a show
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And Default gateway changed to cellular's setting;$ ip route
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And DNS changed to cellular's settings;$ cat /etc/resolv.conf
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And Keep monitoring for 1 hour;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;96;08;Enable cellular connection with static APN and keepalive;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions

1. Prepare a valid SIM card (with PIN code and APN)
2. Insert the SIM card
3. The signal should be strong";;6/18/18 11:51 PM;tingt_yen;8/12/18 10:31 PM;tingt_yen;And the connection shouldn't be reconnected;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Given cellular page;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;"When click ""Settings""";
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;"And click ""Enable""";
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Select Use Static APN;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And APN: internet;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And select keep Alive;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Target Host: 1.2.3.4;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Ping Interval: 60;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;"And click ""status""";
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Then Get IP, netmask, DNS, and default gateway within 1 minutes;$ ip a show
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Default gateway changed to cellular's setting;$ ip route
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And DNS changed to cellular's settings;$ cat /etc/resolv.conf
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Keep monitoring for 1 hour;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;97;09;Enable cellular connection with static APN and keepalive failed;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:51 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Keepalive failed, reconnection and power-cycle event logged into syslog;$ tail -f /var/log/syslog
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;269;10;Switch Carrier;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;If you use a North American telecommunication provider,;;7/11/18 6:56 PM;tingt_yen;8/12/18 11:52 PM;admin;;
ThingsPro Gateway V2/Gateway/Network Settings/Cellular Setting;306;06;edit auth, username & password;LOW;NAT_UNDEFINED;TYP_UNDEFINED;WORK_IN_PROGRESS;;;8/12/18 11:55 PM;admin;8/12/18 11:55 PM;admin;;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;100;01;Default route via cellular;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1.  eth0 Priority higher than wwan0";;6/18/18 11:52 PM;tingt_yen;8/14/18 1:58 AM;tingt_yen;Given Enthernet connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;100;01;Default route via cellular;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1.  eth0 Priority higher than wwan0";;6/18/18 11:52 PM;tingt_yen;8/14/18 1:58 AM;tingt_yen;And cellular connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;100;01;Default route via cellular;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1.  eth0 Priority higher than wwan0";;6/18/18 11:52 PM;tingt_yen;8/14/18 1:58 AM;tingt_yen;And Routing window;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;100;01;Default route via cellular;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1.  eth0 Priority higher than wwan0";;6/18/18 11:52 PM;tingt_yen;8/14/18 1:58 AM;tingt_yen;When Set routing priority;wwan0 Priority higher than eth0
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;100;01;Default route via cellular;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1.  eth0 Priority higher than wwan0";;6/18/18 11:52 PM;tingt_yen;8/14/18 1:58 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;100;01;Default route via cellular;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1.  eth0 Priority higher than wwan0";;6/18/18 11:52 PM;tingt_yen;8/14/18 1:58 AM;tingt_yen;Then default route via cellular;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;101;02;Default route via WiFi;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Given Enthernet connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;101;02;Default route via WiFi;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And wifi connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;101;02;Default route via WiFi;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Routing window;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;101;02;Default route via WiFi;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;When Set routing priority;wlan0 Priority higher than eth0
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;101;02;Default route via WiFi;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;101;02;Default route via WiFi;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Then default route via wifi;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;102;03;Default route via openVPN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;8/14/18 2:00 AM;tingt_yen;Given Enthernet connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;102;03;Default route via openVPN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;8/14/18 2:00 AM;tingt_yen;And OpenVPN connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;102;03;Default route via openVPN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;8/14/18 2:00 AM;tingt_yen;And Routing window;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;102;03;Default route via openVPN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;8/14/18 2:00 AM;tingt_yen;When Set routing priority;tun0 Priority higher than eth0
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;102;03;Default route via openVPN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;8/14/18 2:00 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;102;03;Default route via openVPN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;8/14/18 2:00 AM;tingt_yen;Then default route via OpenVPN;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;103;04;Default route via WAN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Given Enthernet connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;103;04;Default route via WAN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And cellular connected;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;103;04;Default route via WAN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And Routing window;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;103;04;Default route via WAN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;When Set routing priority;eth0 Priority higher than wwan0
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;103;04;Default route via WAN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;103;04;Default route via WAN;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Then default route via cellular;
ThingsPro Gateway V2/Gateway/Network Settings/Routing Setting;104;05;modified dynamicly;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:52 PM;tingt_yen;6/19/18 2:30 AM;tingt_yen;Calls : Default route via cellular;
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;Make sure or set ETH1 as static IP;"IP Address Mode: Static IP
IP: 192.168.4.127
Netmask: 255.255.255.0"
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;Given DHCP Server page;
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;When click ETH1;
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;"And click ""Settings""";
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;"And click ""Enable""";
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;And enter the correct information;"Start IP Address: 192.168.4.200
End IP Address: 192.168.4.250
Netmask: 255.255.255.0
Lease Time: 3600
Primary DNS: 8.8.8.8
Secondary DNS1: 8.8.4.4"
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;And click save;
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;Then show successful message;
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;And DHCP Server should be started;"$ sudo service isc-dhcp-server status
Status of ISC DHCP server: dhcpd is running."
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;"Steps for sample Device A
(Prepare one or more UC-8100-LX called device X (X could be A, B, ...))
1. Navigate to Settings . Ethernet . eth1
2. Click Edit and select DHCP Server
3. Set values by DHCP server configuration
4. Direct connect LAN1 of device A with LAN2 of testing device, set LAN1 of 
device A as DHCP client";
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;And Navigate to Ethernet > ETH1;
ThingsPro Gateway V2/Gateway/Network Settings/DHCP server Setting;106;01;DHCP server on ETH1;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;"Pre-Conditions
1. Make sure or set LANX as static IP
2. Prepare one or more UC-8100-LX called device X (X could be A, B, ...)";;6/18/18 11:52 PM;tingt_yen;8/13/18 12:58 AM;admin;"And click ""Settings""";
